YCW,YGG,118512.87850679149
YCW,YDT,78672.04518803142
YCW,YBW,104683.05428417097
YCW,AWO,111618.40012744081
YCW,YSE,112822.40050686992
YCW,YHE,40024.30315507297
YDA,YMA,166932.67663257546
YDA,EAA,126974.38914583977
YDB,YHT,103305.8418473374
YDB,YXQ,150170.91475061898
YDC,YKA,137462.73823753485
YDC,YLW,97990.63735587658
YDC,YXX,143185.9632764513
YDC,YYF,65765.71617912145
YDC,BLI,165676.0260675059
YDC,YHE,72333.25188778184
YDC,YVE,121284.28125994926
YDC,YSN,163313.17479536936
YDC,ZGF,159333.35881194106
YDF,YJT,112698.05044538675
YDL,YBO,162543.28884426632
YDN,YQV,169146.99624976664
YDN,ZJN,139949.27165206015
YDN,YVD,149267.8288674851
YDQ,YQU,103116.36818975974
YDQ,YXJ,65183.74675931305
YDQ,YCQ,90755.86320988768
YEG,YQF,127283.27300620308
YEG,YRM,132326.66009866135
YEG,YXD,29514.974529949315
YEG,YZU,172474.033462781
YEK,YXN,149399.148372607
YEN,MOT,162867.5596783884
YEN,MIB,147374.93299793205
YEN,ISN,125200.024657941
YEN,YVD,165559.4911720794
YET,YRM,165218.4000546845
YET,YZU,77051.28942000908
YEV,YUB,127020.58096545126
YEV,ZFM,115351.11878095171
YEV,LAK,63426.82348118544
YFB,YLC,120778.09838983246
YFC,YQM,146274.20623859682
YFC,YSJ,79536.54302130114
YFC,YZX,160366.78555928118
YFC,CAR,159341.6475472117
YFC,HUL,101087.15600990638
YFC,PQI,147604.76524191923
YFC,MLT,168657.82526974598
YFC,EPM,113020.97467736139
YFC,YDG,158643.39854836816
YFC,YSL,174514.07512505457
YFO,YQD,87526.1235727043
YFO,XPK,122125.54039161606
YFR,YHY,119126.95534748193
YFR,YSM,160006.87968428608
YFR,YZF,148054.38415693416
YGK,YND,165741.7537704546
YGK,YOW,142449.84415427962
YGK,YPQ,140901.26822880234
YGK,YTR,75287.57731481714
YGK,RME,146092.2150054202
YGK,MSS,159799.01725234676
YGK,GTB,72593.54044064577
YGK,ROC,150556.89557482244
YGK,OGS,103275.49629570011
YGK,SYR,130160.22406346993
YGK,ART,52809.22779961087
YGK,SDC,118056.57679955049
YGK,NF4,174938.34914945276
YGK,YRO,156626.1777317409
YGK,YRP,129965.03573688363
YGK,YSH,95604.70551328316
YGL,YKU,82372.16002163227
YGL,YNC,101477.42262061652
YGL,ZEM,165121.1955393067
YGP,YPN,118923.32810486566
YGP,ZBF,158130.62038490563
YGP,YVB,106790.71013607155
YGQ,YYW,151969.84517835628
YGQ,YQN,48271.54245311135
YGQ,YSP,121805.07927290577
YGQ,YHN,170605.84622157956
YGQ,YMG,109885.77940301184
YGR,YYG,162496.07841810957
YHB,YQV,173076.64166444124
YHB,YQD,151919.56851876457
YHB,ZJN,106389.34265644512
YHB,YBU,127185.86532257547
YHD,YIB,142496.7909989975
YHD,YQK,116394.99711097189
YHD,YXL,67780.43045292022
YHD,INL,148802.93567167723
YHD,YAG,140484.5968563388
YHD,YRL,156311.8046970684
YHD,ZUC,86483.63089963507
YHK,YYH,135781.01816131035
YHM,YKF,48093.58529443219
YHM,YKZ,89196.61264971916
YHM,YPQ,172702.4076595653
YHM,YTZ,66724.08590197637
YHM,YXU,100249.59231565957
YHM,YYZ,61224.39520757368
YHM,YZD,73819.08256007804
YHM,IAG,80655.7308139756
YHM,BUF,101215.14175349461
YHM,ERI,122957.13837621837
YHM,JHW,126366.5595883584
YHM,YOO,118305.81666725542
YHM,YFD,33425.504019406355
YHM,DKK,93082.01936866934
YHM,GVQ,144513.04269197705
YHM,YLK,149161.95231090594
YHM,YEE,168059.97943630398
YHM,NU8,100722.66352996099
YHM,NF4,161685.15621024763
YHM,YCM,61990.578549007
YHM,DU9,43448.06957394779
YHM,YCE,128214.8040734368
YHM,YGD,157917.14949033852
YHM,YOS,173533.71648467443
YHM,YQS,105784.27337327739
YHU,YJN,27008.52679855864
YHU,YMX,51678.94787695048
YHU,YND,167433.16084751234
YHU,YSC,134968.01026093643
YHU,YUL,25808.4034185143
YHU,MSS,129381.23114207876
YHU,MPV,161066.82063130653
YHU,BTV,118230.89456900208
YHU,PBG,96553.37185492231
YHU,SLK,140538.97803863982
YHU,YTM,144850.8434588991
YHU,YCC,101445.35680832795
YHU,MVL,126341.29541845195
YHU,YRQ,109114.59856976965
YHU,LKP,145954.53274802913
YHU,ZBM,58516.68001838181
YHU,YRO,174078.3733605982
YHZ,YQM,164693.49891968825
YHZ,YYG,159749.45664374577
YHZ,YZX,111580.69509434271
YIB,YXL,150411.60621197775
YIB,INL,131757.74380817488
YIB,YAG,132957.50410443556
YIB,GRM,139610.56706295066
YIB,LYU,106639.53557807258
YIB,ZUC,73231.10583815895
YJN,YMX,73030.74940153093
YJN,YSC,125359.61941689186
YJN,YUL,40946.53152851345
YJN,MSS,129219.43282038161
YJN,MPV,134075.4642825206
YJN,BTV,92113.27364312197
YJN,PBG,73131.92428263665
YJN,SLK,124793.11026298504
YJN,YTM,170031.37930318734
YJN,YCC,103058.62438765187
YJN,MVL,99595.57208010698
YJN,YRQ,126728.5755238678
YJN,LKP,126640.11419040637
YJN,ZBM,42266.34570893036
YKA,YLW,112411.66322195173
YKA,YYF,150476.2424842118
YKA,YRV,161657.45398422476
YKA,ZML,130720.56386943432
YKA,YHE,166514.94964315987
YKA,YVE,93661.41033768441
YKA,YSN,85707.02222847653
YKF,YKZ,92703.12815538279
YKF,YTZ,81411.5816914616
YKF,YVV,154446.10156529938
YKF,YXU,78691.09001142424
YKF,YYZ,64962.03159892857
YKF,YZD,80000.66157164697
YKF,YZR,164768.40794861168
YKF,IAG,122563.98381742832
YKF,BUF,145612.49371507711
YKF,ERI,154271.53867037862
YKF,JHW,171917.93478658886
YKF,YOO,130018.48477475654
YKF,YFD,36785.01858426028
YKF,DKK,140433.29772413734
YKF,YLK,131731.84809513198
YKF,YEE,140772.28640593216
YKF,NU8,104253.67197926813
YKF,NF4,162719.89358875965
YKF,YCM,102221.90374060096
YKF,DU9,91283.34337013416
YKF,YCE,93469.30311526477
YKF,YGD,112630.25693609969
YKF,YOS,130990.23117525133
YKF,YQS,97229.164509591
YKY,YQW,153334.89832526614
YKY,YYN,171906.63534914743
YKZ,YPQ,90358.26072963659
YKZ,YQA,123956.34649764565
YKZ,YTR,150255.5004986323
YKZ,YTZ,26211.800681928537
YKZ,YVV,169781.55447871351
YKZ,YXU,171025.0514608273
YKZ,YYZ,29376.243085532868
YKZ,YZD,15380.11257255741
YKZ,ROC,160129.03864026724
YKZ,IAG,90739.03079462636
YKZ,BUF,114840.44821178775
YKZ,YOO,38698.090572973735
YKZ,YFD,113070.91972353388
YKZ,DKK,152592.76680254593
YKZ,GVQ,134126.0349875231
YKZ,YLK,70927.9848693204
YKZ,YEE,101660.63305956837
YKZ,NU8,11911.993881095133
YKZ,ND4,150601.118337958
YKZ,NF4,72960.90560102955
YKZ,YCM,76336.62983691914
YKZ,YPD,159545.30096091668
YKZ,DU9,111710.96683167927
YKZ,YOS,142380.11441559638
YLD,YTS,168322.12755065275
YLD,YXZ,108714.72902098186
YLD,YEL,173980.53241018113
YLJ,YLL,136665.98751380265
YLJ,YOD,118331.25474873064
YLJ,YQW,152089.22977006852
YLJ,YVG,174023.83731341382
YLJ,YBY,145932.55096084252
YLL,YOD,122731.11663183047
YLL,YQW,136376.88508683888
YLL,YVG,50192.5095725591
YLL,YBY,119220.94985264348
YLW,YYF,57200.2771795811
YLW,YRV,140806.51006840932
YLW,YZZ,162476.6504244126
YLW,YHE,166175.8781507327
YLW,YVE,32678.02556498366
YLW,YSN,81586.31948664384
YLW,ZGF,125103.10825783134
YMJ,YQR,64390.99752448851
YMJ,YYN,151620.7438235964
YMM,HZP,86123.40957909293
YMO,YFA,126104.71356820455
YMO,YKQ,130085.07752198383
YMO,ZKE,132694.7290091157
YMW,YMX,164809.6727784896
YMW,YND,89917.91103176537
YMW,YOW,108688.04592426801
YMW,YWA,108562.2053994302
YMW,MSS,173498.97368567777
YMW,YTM,94269.39330208917
YMW,YTA,107485.01020701643
YMW,YCC,171971.33967696404
YMW,YRO,94306.51980406877
YMW,YRP,106182.79844284672
YMW,YSH,147772.2298333574
YMX,YND,120057.6128485485
YMX,YOW,133277.35377103422
YMX,YUL,32857.16033630573
YMX,MSS,104136.9516183763
YMX,BTV,151376.69108268156
YMX,OGS,157686.76908028006
YMX,PBG,122948.72240952755
YMX,SLK,144671.07710196482
YMX,YTM,99410.67179660776
YMX,YCC,77121.38726731057
YMX,MVL,169619.89824939857
YMX,YRQ,129070.5862894564
YMX,LKP,157633.2258977576
YMX,ZBM,110104.79120188353
YMX,YRO,127614.09297054088
YMX,YRP,159872.49736351342
YMX,YSH,169812.73305257128
YNA,YHR,156076.7036724809
YNA,YGV,130145.58117657116
YNA,ZKG,37306.76520663363
YND,YOW,23660.40108013359
YND,YUL,142344.06091520883
YND,YWA,144572.58881482497
YND,MSS,86154.18698643972
YND,GTB,163669.79219352733
YND,OGS,93803.51818530483
YND,ART,174103.20165729194
YND,SLK,165639.0963103648
YND,YTM,115935.44462663462
YND,YTA,136689.79608536285
YND,YCC,91720.29302194416
YND,YRO,9390.030877501877
YND,YRP,42333.88757896423
YND,YSH,70593.03496445445
YNM,YEY,137248.77394235323
YOD,YVG,122147.77377126433
YOD,YBY,32185.61028778186
YOJ,YOP,131047.76852155587
YOW,YUL,151634.35581130546
YOW,YWA,146307.62429174915
YOW,MSS,77697.39241642349
YOW,GTB,141086.72665893432
YOW,OGS,73091.22696979177
YOW,ART,150727.94013197304
YOW,SLK,155602.81029282408
YOW,YTM,139247.0164002053
YOW,YTA,137234.93314146882
YOW,YCC,90423.98832021552
YOW,YRO,15445.936223088003
YOW,YRP,27633.04644460947
YOW,YSH,47039.18515758221
YPA,YXE,135245.78961402585
YPA,YBU,111613.67171820554
YPE,YQU,147389.14421728655
YPG,YWG,74128.90471122798
YPG,PMB,130495.85658087188
YPG,YGM,119079.92037118181
YPL,YYW,157987.91630323493
YPL,WNN,173065.45791267496
YPL,YAC,115671.67605869522
YPL,YFH,160324.30155047253
YPL,KM8,129643.87683808473
YPN,YZV,147785.9968926135
YPN,YGV,69293.8314533908
YPQ,YQA,111457.72335028928
YPQ,YTR,67819.63891657612
YPQ,YTZ,106563.06043771264
YPQ,YYZ,118747.18497073954
YPQ,YZD,103632.48540950817
YPQ,ROC,135618.8591586346
YPQ,IAG,133500.42128850616
YPQ,BUF,146595.81310949722
YPQ,YOO,54566.9647550581
YPQ,GVQ,134322.61978267008
YPQ,SDC,149197.73166023972
YPQ,YLK,99061.44391967099
YPQ,YEE,134196.99994367658
YPQ,NU8,78989.09383856544
YPQ,ND4,100470.87949164961
YPQ,NF4,36712.78370846706
YPQ,YCM,132628.43071808259
YPQ,YPD,162861.41693919158
YPR,YXT,122866.62040049516
YPR,YZP,145957.065622023
YPR,ANN,111141.68517555721
YPR,KTN,144210.67171882984
YPR,ZMT,113228.05902734715
YPR,ZSW,11760.317964897169
YPR,MTM,118974.47914392412
YPY,YSM,147483.79300558576
YPY,YBE,174450.64739994382
YPY,HZP,158016.8119850528
YQA,YTR,170024.19641401136
YQA,YTZ,150152.3330676956
YQA,YVV,144599.17751521253
YQA,YYB,154890.86779575204
YQA,YYZ,146769.6657867303
YQA,YZD,137774.76370028223
YQA,YOO,121509.14928515848
YQA,YLK,58019.02275000379
YQA,YEE,59050.783283281664
YQA,NU8,115696.16854445035
YQA,ND4,54328.557495538356
YQA,NF4,79384.09683219982
YQA,YPD,51970.78542906382
YQA,YOS,128550.34586889287
YQB,YRI,174338.6088570367
YQB,YSC,152306.60081614327
YQB,YSG,93219.44776528877
YQB,YRQ,109847.97592369394
YQB,YML,126024.91210549344
YQF,YRM,74061.0512285419
YQF,YXD,156782.13387678342
YQF,YYC,119240.83289309991
YQF,YBA,157172.7744629379
YQG,YXU,170037.40072954464
YQG,YZR,96418.98965271741
YQG,CLE,132880.5762608322
YQG,LAN,145109.11370149523
YQG,PHN,78903.60046008317
YQG,DTW,33528.90847780079
YQG,DET,15528.841200508392
YQG,MTC,38327.352638518845
YQG,YIP,47544.865958752576
YQG,SKY,97067.46324883688
YQG,TOL,104211.69799261328
YQG,FNT,100313.59588143924
YQG,MBS,167296.48240204822
YQG,CGF,145134.3288939455
YQG,MFD,165960.14302114336
YQG,PCW,84831.04974614446
YQG,FDY,152504.7796194413
YQG,JXN,123890.23304304144
YQG,LPR,122125.49305150817
YQG,BKL,135038.1930480014
YQG,LNN,145353.63510435843
YQG,GQQ,170548.46499243326
YQG,PTK,57780.4427509166
YQG,ARB,65359.93506176181
YQG,FZI,126143.18072432358
YQG,YCE,163163.9733887342
YQG,YQS,161044.74845261432
YQK,INL,152929.34915435434
YQK,BDE,119367.06001952001
YQK,YAG,142986.2185925494
YQK,YRL,147960.3442119935
YQL,YXH,155439.20096737085
YQL,CTB,117876.67865513713
YQL,YSD,135771.19701365416
YQL,WPC,87262.68515088935
YQM,YSJ,129318.81621567465
YQM,YSU,74588.05881974433
YQM,YYG,121620.27303952792
YQM,YZX,126913.01262418139
YQQ,YVR,136007.41596216534
YQQ,YYJ,159146.1087438992
YQQ,YWS,146997.4222220864
YQQ,YGB,26631.158795705298
YQQ,CXH,136498.5496776522
YQQ,YPW,31029.002172630448
YQQ,ZNA,89704.11709096191
YQQ,YGG,138834.59410066422
YQQ,YDT,153219.16200128413
YQQ,YBW,160915.5190517873
YQQ,YSE,124330.15772601544
YQQ,YAL,174231.03415584203
YQT,CMX,147814.4189623451
YQT,GRM,98615.7317025208
YQU,YXJ,165568.69257101184
YQV,ZJN,127413.15755120803
YQW,YXE,124093.88594227191
YQY,YPS,116679.83777106123
YQZ,YWL,98775.63346404165
YQZ,YXS,96752.67970279958
YQZ,ZML,164366.11692217982
YRI,YYY,138811.46775786692
YRI,CAR,154464.10618504827
YRI,PQI,166975.26545891003
YRI,WFK,109466.20159701732
YRI,YTF,173845.6578445685
YRI,YXK,113340.77149366347
YRI,YML,51382.29875332537
YRI,YSL,148020.60474350126
YRJ,YTF,46009.263258966464
YRJ,YDO,29879.59470901754
YRM,YXD,157371.4801526079
YRM,YYC,158624.4383700051
YRM,YBA,142974.91917883814
YRT,YCS,91779.86638830618
YRT,YXN,68260.07494348873
YSB,YXR,139420.13856713197
YSB,YYB,109397.01969894582
YSB,YZE,159112.71428582357
YSB,YEM,119303.96475798397
YSB,YPD,169710.40151881773
YSB,YEL,138472.94274844238
YSC,YUL,160068.37014081178
YSC,MPV,153726.30142018097
YSC,BTV,157611.1567054
YSC,PBG,164969.8755397078
YSC,YSG,105423.23656650551
YSC,MVL,124108.46006452804
YSC,YRQ,127339.31687024063
YSC,ZBM,83754.26977080728
YSC,IZG,171530.94524624388
YSJ,YZX,84871.81899220553
YSJ,HUL,172959.41454252476
YSJ,YQI,166517.32534156527
YSJ,EPM,99082.34249068268
YSJ,YDG,86141.89439530988
YSR,YAB,13892.55242096235
YSU,YYG,57241.654463981424
YTH,ZAC,115204.7715317575
YTH,ILF,143281.51291279518
YTH,XSI,127816.44189535466
YTH,YCR,132688.6976241534
YTH,YLR,153539.9481449979
YTH,KES,88493.83777862605
YTH,ZJG,143201.697036793
YTH,YTD,54573.82318378739
YTH,PIW,49866.89463131119
YTR,YTZ,159574.64038443184
YTR,YZD,160877.13224110857
YTR,GTB,144782.04900039776
YTR,ROC,111925.21836696104
YTR,IAG,160445.67760197807
YTR,SYR,160351.70267954093
YTR,BUF,163250.62829095824
YTR,ART,121339.32434919379
YTR,YOO,111572.93383616224
YTR,GVQ,131556.2123200631
YTR,SDC,103742.05000003906
YTR,YLK,166591.6057181203
YTR,NU8,140282.63476937477
YTR,ND4,141263.1650606617
YTR,NF4,103818.68184417013
YTR,YCM,167853.69541285062
YTR,YSH,156017.61560985062
YTS,YXR,149457.5842347934
YTS,YYU,123203.59248702122
YTS,YKX,110629.52142740246
YTS,YCN,65319.28412311517
YTZ,YXU,156834.04623336246
YTZ,YYZ,19673.407951609748
YTZ,YZD,13967.719840863912
YTZ,ROC,150534.54779072854
YTZ,IAG,68407.01276301674
YTZ,BUF,93508.65525355427
YTZ,JHW,164482.47171186836
YTZ,YOO,51996.104886161884
YTZ,YFD,94401.95649794918
YTZ,DKK,126661.70699785002
YTZ,GVQ,119565.91897428545
YTZ,YLK,96337.43208694582
YTZ,YEE,124977.43927587048
YTZ,NU8,35969.918776438986
YTZ,NF4,95597.51433548178
YTZ,YCM,51798.7767157137
YTZ,DU9,85622.83733027584
YTZ,YCE,174857.9981544267
YTZ,YOS,157344.5058722162
YTZ,YQS,168730.03062709104
YUB,LAK,156443.45764342952
YUL,MSS,105133.3033734433
YUL,MPV,168963.71454428328
YUL,BTV,120417.33756090835
YUL,OGS,161518.2382693192
YUL,PBG,93733.7799690407
YUL,SLK,126259.81590376889
YUL,YTM,131881.6167299021
YUL,YCC,76935.68676314641
YUL,MVL,136828.49823585263
YUL,YRQ,128069.8635369289
YUL,LKP,135390.78518273088
YUL,ZBM,80664.93020980558
YUL,YRO,148753.20899418317
YUX,YGT,69378.64099511859
YUY,YVO,80050.42165404196
YUY,YXR,94321.55459626894
YUY,YKX,85002.85158968552
YUY,YEY,58844.00583339793
YVG,YBY,105705.93404414276
YVM,YXP,172432.9632339427
YVO,YXR,159157.78051262166
YVO,YKX,164275.5182221394
YVO,YEY,66526.69275541916
YVP,YPJ,149873.35493566663
YVP,XGR,157613.1763822718
YVP,YTQ,109592.94919548628
YVQ,YWJ,156885.35059006477
YVQ,ZFN,70790.18710775189
YVQ,YGH,136270.74043768778
YVR,YXX,62840.83087017302
YVR,YYJ,63412.76790436279
YVR,NOW,118366.77609211086
YVR,NUW,101429.84071814727
YVR,BLI,64961.46266746595
YVR,PAE,157993.70569261434
YVR,YWH,86902.85219718481
YVR,YWS,107067.05506147337
YVR,YGB,111461.66242502334
YVR,CXH,12381.491740397696
YVR,YPW,118855.50508592273
YVR,CLM,121761.21410720711
YVR,LPS,81066.0258543093
YVR,FRD,75708.07186206013
YVR,ESD,57658.96893730105
YVR,ZNA,55742.6639730977
YVR,YGG,44149.40051683988
YVR,YDT,18289.217860658795
YVR,YBW,49544.41063625665
YVR,AWO,137492.0558632043
YVR,YSE,65452.82215485545
YVR,YHE,123962.49601892244
YVV,YYZ,167421.2492463688
YVV,YZD,172074.27522144106
YVV,YZE,170766.3675493806
YVV,YEM,135535.848900417
YVV,YLK,126321.76184822015
YVV,YEE,93516.50324343427
YVV,NU8,172350.9291070625
YVV,YPD,115566.54945187611
YVV,YCE,165689.38869579253
YVV,YGD,119117.05571410195
YVV,YOS,27487.116530483112
YWA,YYB,168539.63882885585
YWA,YTA,11084.578211469186
YWA,ND4,139211.4240136182
YWA,YRO,141117.19861508688
YWA,YRP,123111.43776246854
YWA,YSH,155373.42181578328
YWG,PMB,107701.49117804357
YWG,YGM,81153.37880585232
YWL,ZML,70157.75731610766
YXC,YZZ,146232.16472343248
YXC,WPC,129262.64264041116
YXD,YZU,161791.32029072815
YXH,YSD,42979.818398403746
YXJ,YCQ,82554.40430875892
YXL,YRL,170443.4775504077
YXL,ZUC,77348.45000172111
YXR,YYB,151931.35214805702
YXR,YKX,57963.83374757827
YXR,YEY,152946.64132840862
YXS,YJM,117740.12104740877
YXS,YZY,160202.4677220214
YXT,YYD,98094.72601862451
YXT,ZSW,111629.98136044724
YXU,YYZ,142485.50571593622
YXU,YZD,157620.98555252573
YXU,YZR,94091.78166783776
YXU,PHN,112847.12996636327
YXU,DET,167031.1820621546
YXU,MTC,145304.7953959067
YXU,CGF,165967.96466125487
YXU,ERI,133037.3133666074
YXU,YFD,66825.69257683028
YXU,BKL,174527.486411946
YXU,DKK,165217.28892006827
YXU,LNN,151704.40484794092
YXU,YCM,162010.58135245254
YXU,DU9,128240.550782747
YXU,YCE,40033.09438599693
YXU,YGD,93029.58459664992
YXU,YOS,174924.51802187102
YXU,YQS,29774.424075760417
YXX,YYJ,88677.0756613369
YXX,NOW,125267.23365823747
YXX,NUW,78044.82436601105
YXX,BFI,166513.42872368163
YXX,BLI,28940.77264794667
YXX,PAE,124702.84866446954
YXX,YWH,100810.67816608246
YXX,YWS,131521.8912681441
YXX,YGB,173202.34796089737
YXX,CXH,62275.755547942324
YXX,CLM,131107.1601569361
YXX,LPS,73657.90826281282
YXX,PWT,173489.05198745374
YXX,FRD,74194.38004895563
YXX,ESD,53499.83366892685
YXX,ZNA,117130.45956866637
YXX,YGG,85204.82527381877
YXX,YDT,47807.27440336346
YXX,RNT,170901.7930615736
YXX,YBW,70803.09176833864
YXX,AWO,97388.80193447265
YXX,YSE,102256.84385548513
YXX,YHE,73476.61512629806
YXY,YZW,140910.9894126918
YXY,SGY,139778.66314492456
YXY,HNS,165144.23356477678
YXY,YHT,135125.8894046975
YYB,ND4,152140.7834747339
YYB,YPD,127113.58837234514
YYC,YBA,106751.68211032034
YYE,YJF,163366.19928987575
YYF,YZZ,151727.57846129587
YYF,YHE,137711.1443232047
YYF,YVE,89523.83531309981
YYF,YSN,138366.63959640055
YYF,ZGF,98614.27869767582
YYG,YPS,152846.96284813117
YYJ,NOW,56268.04264494062
YYJ,NUW,65613.48154012498
YYJ,SEA,157132.3882844742
YYJ,BFI,149810.32218184316
YYJ,BLI,67208.14161324246
YYJ,PAE,118236.42558979765
YYJ,YWH,24854.570109565233
YYJ,YWS,170157.38122646316
YYJ,YGB,141094.4811353585
YYJ,CXH,75665.44898991798
YYJ,YPW,153494.3934778573
YYJ,CLM,58886.54096022952
YYJ,LPS,40269.282306375746
YYJ,PWT,137830.87923142975
YYJ,FRD,32705.659742114673
YYJ,ESD,38536.74926787193
YYJ,ZNA,70957.04759261446
YYJ,YGG,23688.51544139196
YYJ,YDT,56408.112009097684
YYJ,TIW,166014.24916965512
YYJ,RNT,156833.68521648855
YYJ,SHN,158687.49840687402
YYJ,YBW,18242.95936888787
YYJ,AWO,108149.70302830878
YYJ,YSE,127775.48211279455
YYJ,YHE,162070.95895240764
YYL,XSI,132328.9186853021
YYL,YBT,119755.66619747199
YYL,YLR,77261.06473246211
YYL,XPK,124641.24894992636
YYR,YRG,161119.20699099195
